Time (s),Temperature (Degrees C)
1672154.08,25
1672489.38,25
1672825.85,25
1673162.88,25
1673500.51,25
1673838.76,25
1674177.67,25
1674517.17,25
1674857.27,25
1675198.02,25
1675539.37,25
1675881.31,25
1676223.87,25
1676567.08,25
1676910.86,25
1677255.24,25
1677600.17,25
1677945.71,25
1678291.87,25
1678638.64,25
1678986.59,25
1679335.06,25
1679684.12,25
1680033.8,25
1680384.69,25
1680736.75,25
1681089.38,25
1681443.19,25
1681797.57,25
1682152.61,25
1682508.22,25
1682864.4,25
1683221.15,25
1683578.54,25
1683936.49,25
1684295.02,25
1684654.15,25
1685013.86,25
1685374.17,25
1685735.07,25
1686096.56,25
1686100.06,0
1686103.83,25
1686108.17,25
1686113.1,24
1686118.63,24
1686124.79,24
1686131.53,24
1686138.89,24
1686146.87,24
1686155.38,24
1686164.46,24
1686174.16,24
1686184.44,24
1686195.91,24
1686207.98,24
1686220.62,24
1686234.42,24
1686248.86,24
1686263.92,24
1686279.49,24
1686295.65,24
1686312.42,24
1686329.78,24
1686347.75,24
1686366.27,24
1686386.0,24
1686406.34,24
1686427.28,24
1686448.79,24
1686470.88,24
1686493.53,24
1686516.82,24
1686541.29,24
1686566.92,24
1686593.17,24
1686619.99,24
1686647.97,24
1686676.56,24
1686705.75,24
1686735.5,24
1686765.85,24
1686798.59,24
1686831.92,24
1686865.8,24
1686900.28,24
1686935.34,24
1686970.99,24
1687007.26,24
1687044.13,24
1687081.61,24
1687120.24,24
1687159.42,24
1687199.22,24
1687239.69,24
1687280.72,24
1687322.97,24
1687365.89,24
1687409.4,24
1687453.55,24
1687499.58,24
1687546.19,24
1687593.43,24
1687642.59,24
1687692.35,24
1687742.71,24
1687793.68,24
1687845.28,24
1687897.5,24
1687950.39,24
1688004.52,24
1688059.22,24
1688114.56,24
1688170.48,24
1688227.59,24
1688285.35,24
1688343.62,24
1688402.47,24
1688461.88,24
1688521.95,24
1688582.68,24
1688644.04,24
1688706.0,24
1688769.19,24
1688832.97,24
1688897.33,24
1688962.33,24
1689027.98,24
1689094.21,24
1689161.02,24
1689228.45,24
1689296.54,24
1689365.28,24
1689434.63,24
1689504.62,24
1689575.23,24
1689646.4,24
1689718.13,24
1689791.16,24
1689864.76,24
1689938.95,24
1690015.32,25
1690092.27,25
1690169.51,25
1690247.32,25
1690325.73,25
1690404.77,25
1690484.97,25
1690565.73,25
1690647.05,25
1690729.03,25
1690811.63,25
1690894.81,25
1690978.66,25
1691063.12,25
1691148.15,25
1691233.78,25
1691320.05,25
1691407.0,25
1691494.57,25
1691582.77,25
1691671.55,25
1691760.96,25
1691850.95,25
1691941.55,25
1692032.71,25
1692124.5,25
1692216.91,25
1692309.89,25
1692403.48,25
1692497.73,25
1692592.62,25
1692688.15,25
1692784.31,25
1692881.07,25
1692978.5,25
1693076.53,25
1693175.17,25
1693274.43,25
1693374.28,25
1693474.68,25
1693575.65,25
1693677.26,26
1693779.45,26
1693882.25,26
1693986.27,26
1694090.88,26
1694196.1,26
1694301.93,26
1694408.36,26
1694515.4,26
1694623.04,26
1694731.27,26
1694840.12,26
1694949.61,26
1695059.73,26
1695170.48,26
1695282.51,26
1695395.13,26
1695508.31,26
1695622.09,26
1695736.49,26
1695851.48,26
1695967.1,26
1696083.34,26
1696200.2,26
1696317.71,26
1696435.78,26
1696554.48,26
1696673.77,26
1696793.69,26
1696914.16,26
1697035.23,26
1697156.87,26
1697279.15,26
1697402.0,26
1697525.45,26
1697649.49,26
1697774.13,26
1697899.39,26
1698025.27,26
1698151.78,26
1698278.9,26
1698406.68,26
1698535.08,26
1698664.05,26
1698793.68,26
1698923.95,26
1699054.83,26
1699186.27,26
1699318.3,26
1699450.97,26
1699584.19,26
1699718.04,26
1699852.5,26
1699987.59,26
1700123.32,26
1700259.64,26
1700396.61,26
1700534.25,26
1700672.5,26
1700811.33,26
1700950.76,26
1701091.44,27
1701232.67,27
1701374.51,27
1701516.92,27
1701659.95,27
1701803.61,27
1701947.88,27
1702092.74,27
1702238.32,27
1702384.48,27
1702531.26,27
1702678.58,27
1702826.53,27
1702975.1,27
1703124.24,27
1703274.0,27
1703424.43,27
1703575.49,27
1703727.14,27
1703879.43,27
1704032.35,27
1704186.47,27
1704341.17,27
1704496.45,27
1704652.38,27
1704809.52,27
1704967.34,27
1705125.73,27
1705284.72,27
1705444.29,27
1705604.43,27
1705765.18,27
1705926.52,27
1706088.5,27
1706251.09,27
1706414.19,27
1706577.91,27
1706742.18,27
1706907.08,27
1707072.62,27
1707238.79,27
1707405.57,27
1707572.96,27
1707740.95,27
1707909.56,27
1708078.83,27
1708248.73,27
1708419.79,27
1708591.48,27
1708763.77,27
1708936.65,27
1709110.72,27
1709285.44,27
1709460.73,27
1709636.62,27
1709813.11,27
1709990.29,27
1710168.08,27
1710346.53,27
1710525.56,27
1710705.21,28
1710885.41,28
1711066.25,28
1711247.64,28
1711429.68,28
1711612.28,28
1711795.42,28
1711979.17,28
1712163.53,28
1712348.5,28
1712534.13,28
1712720.91,28
1712908.34,28
1713096.3,28
1713284.91,28
1713474.17,28
1713664.07,28
1713854.5,28
1714045.58,28
1714237.27,28
1714429.61,28
1714622.56,28
1714816.1,28
1715010.21,28
1715204.95,28
1715400.28,28
1715596.24,28
1715792.88,28
1715990.16,28
1716188.01,28
1716387.56,28
1716587.73,28
1716788.5,28
1716989.91,28
1717191.91,28
1717394.47,28
1717597.59,28
1717801.37,28
1718005.68,28
1718210.61,28
1718416.1,28
1718622.26,28
1718829.04,28
1719036.43,28
1719244.44,28
1719453.09,28
1719663.57,28
1719874.67,28
1720086.37,28
1720298.65,28
1720511.52,28
1720725.07,29
1720939.17,29
1721153.91,29
1721369.24,29
1721585.21,29
1721801.83,29
1722019.07,29
1722236.95,29
1722455.46,29
1722674.59,29
1722894.86,29
1723115.77,29
1723337.27,29
1723559.36,29
1723782.0,29
1724005.3,29
1724229.21,29
1724453.71,29
1724679.45,29
1724905.75,29
1725132.65,29
1725360.16,29
1725588.27,29
1725817.66,29
1726047.69,29
1726278.33,29
1726509.56,29
1726741.41,29
1726973.91,29
1727207.03,29
1727440.72,29
1727674.98,29
1727909.79,29
1728145.26,30
1728381.32,30
1728618.02,30
1728855.4,30
1729093.37,30
1729331.91,30
1729571.01,30
1729810.74,30
1730051.12,30
1730292.09,30
1730534.22,30
1730776.93,30
1731020.21,30
1731264.1,30
1731508.63,30
1731753.82,30
1732000.19,30
1732247.18,30
1732494.82,30
1732743.14,30
1732992.06,30
1733242.2,30
1733492.89,30
1733744.18,30
1733996.04,30
1734248.51,30
1734501.6,30
1734755.34,30
1735009.67,30
1735264.61,30
1735520.17,30
1735777.02,30
1736034.5,31
1736292.58,31
1736551.29,31
1736810.54,31
1737070.43,31
1737330.93,31
1737591.99,31
1737854.23,31
1738117.14,31
1738380.6,31
1738644.69,31
1738910.05,31
1739175.99,31
1739442.54,31
1739709.69,31
1739977.42,31
1740245.77,31
1740514.72,31
1740784.34,31
1741054.56,31
1741325.4,31
1741596.86,31
1741868.97,31
1742141.63,31
1742414.92,31
1742688.77,31
1742963.23,31
1743238.27,31
1743514.0,31
1743790.34,31
1744067.29,31
1744344.8,31
1744622.94,31
1744901.61,31
1745180.91,31
1745460.84,31
1745741.31,31
1746022.41,31
1746304.11,31
1746586.37,31
1746869.23,31
1747152.69,31
1747436.75,31
1747721.43,31
1748006.74,31
1748292.66,31
1748579.18,31
1748866.38,31
1749154.19,31
1749442.6,31
1749731.64,32
1750021.28,32
1750311.48,32
1750602.27,32
1750893.7,32
1751185.78,32
1751478.5,32
1751771.78,32
1752065.67,32
1752360.18,32
1752655.32,32
1752951.78,32
1753248.82,32
1753546.46,32
1753844.67,32
1754143.49,32
1754442.99,32
1754743.02,32
1755043.67,32
1755344.87,33
1755646.63,33
1755949.02,33
1756252.09,33
1756556.34,33
1756861.21,33
1757166.63,33
1757472.68,32
1757779.32,32
1758087.21,32
1758395.73,32
1758704.83,32
1759014.57,32
1759324.89,32
1759635.9,32
1759947.51,32
1760259.69,32
1760572.51,32
1760885.93,32
1761199.94,32
1761514.56,32
1761829.84,32
1762145.75,33
1762462.27,33
1762779.29,33
1763096.92,33
1763415.16,33
1763734.01,33
1764053.44,33
1764373.47,33
1764695.01,33
1765016.82,33
1765339.19,33
1765662.17,33
1765985.79,33
1766310.02,33
1766635.48,33
1766961.57,33
1767288.27,33
1767615.59,33
1767943.59,33
1768272.17,33
1768601.89,33
1768932.22,33
1769263.16,33
1769594.75,33
1769926.96,33
1770259.78,33
1770593.19,33
1770927.22,33
1771261.86,33
1771597.18,33
1771933.15,33
1772269.72,33
1772606.89,33
1772944.65,34
1773282.99,34
1773621.99,34
1773961.56,34
1774301.75,34
1774642.51,34
1774983.84,34
1775325.82,34
1775668.37,34
1776011.54,34
1776355.29,34
1776699.65,34
1777044.63,34
1777390.21,34
1777736.41,34
1778083.21,34
1778430.64,34
1778778.68,34
1779127.36,34
1779476.65,34
1779826.58,34
1780177.12,34
1780528.29,34
1780880.04,34
1781232.39,34
1781585.32,34
1781938.8,34
1782292.93,34
1782647.72,34
1783003.11,34
1783359.09,34
1783715.66,34
1784072.88,34
1784430.68,34
1784789.09,34
1785148.1,34
1785507.76,34
1785867.97,34
1786228.76,34
1786590.12,34
1786952.09,34
1787314.65,34
1787677.81,34
1788041.6,34
1788406.0,34
1788771.01,34
1789136.66,34
1789502.94,34
1789869.87,34
1790237.45,34
1790605.66,34
1790974.42,34
1791343.78,34
1791713.76,34
1792084.34,34
1792455.5,34
1792827.24,35
1793199.65,35
1793572.65,35
1793946.26,35
1794320.54,34
1794695.47,34
1795071.02,34
1795447.16,34
1795823.93,35
1796201.32,35
1796579.33,35
1796958.54,35
1797338.32,35
1797718.68,35
1798099.63,35
1798481.17,35
1798863.32,35
1799246.08,35
1799629.48,35
1800013.5,35
1800398.1,35
1800783.26,35
1801169.05,35
1801555.5,35
1801943.1,35
1802331.31,35
1802720.19,35
1803109.68,35
1803499.8,35
1803890.55,35
1804281.91,35
1804673.82,35
1805066.87,35
1805460.54,35
1805854.85,35
1806249.81,35
1806645.37,35
1807041.57,35
1807438.31,35
1807835.69,35
1808233.66,35
1808632.21,35
1809031.4,35
1809431.14,35
1809831.43,35
1810232.34,35
1810633.86,35
1811035.95,35
1811438.68,35
1811842.01,35
1812245.93,35
1812650.45,35
1813055.66,35
1813461.51,35
1813867.99,35
1814275.14,35
1814682.82,35
1815091.06,35
1815499.88,35
1815909.32,35
1816319.34,35
1816729.97,36
1817141.82,36
1817554.28,36
1817967.43,35
1818381.2,35
1818795.58,35
1819210.62,35
1819626.3,35
1820042.56,35
1820459.4,35
1820876.81,35
1821294.91,36
1821713.56,36
1822132.74,36
1822552.53,36
1822972.9,36
1823393.87,36
1823815.49,36
1824237.66,36
1824660.45,36
1825083.87,36
1825507.85,36
1825932.45,36
1826357.71,36
1826783.57,36
1827210.03,36
1827637.09,36
1828064.8,36
1828493.15,36
1828922.08,36
1829351.66,36
1829781.85,36
1830212.66,36
1830644.12,36
1831076.13,36
1831508.74,36
1831941.94,36
1832375.77,36
1832810.22,36
1833245.31,36
1833681.03,36
1834117.34,36
1834554.22,36
1834991.72,36
1835430.38,36
1835869.67,36
1836309.55,36
1836750.03,36
1837191.14,36
1837632.79,36
1838076.0,36
1838519.45,36
1838963.5,36
1839408.19,36
1839853.55,36
1840299.51,36
1840746.1,36
1841193.32,36
1841641.15,36
1842089.6,36
1842538.65,36
1842988.28,36
1843438.48,36
1843889.27,36
1844340.66,36
1844792.7,36
1845245.33,36
1845698.6,36
1846152.47,36
1846606.99,36
1847062.12,36
1847517.84,36
1847974.21,36
1848431.24,36
1848888.93,36
1849347.23,36
1849806.14,36
1850265.66,37
1850725.76,37
1851186.46,37
1851648.34,37
1852110.83,37
1852573.9,37
1853037.5,37
1853501.78,37
1853966.64,37
1854433.33,37
1854900.59,37
1855368.48,37
1855836.92,37
1856306.65,37
1856777.0,37
1857247.94,37
1857719.54,37
1858191.69,37
1858664.5,37
1859137.9,37
1859611.88,37
1860086.45,37
1860561.63,37
1861037.45,37
1861513.91,37
1861991.01,37
1862468.7,37
1862946.96,37
1863425.79,37
1863905.21,37
1864385.23,37
1864865.88,37
1865347.73,37
1865830.15,37
1866313.12,37
1866796.7,37
1867280.93,37
1867765.77,37
1868251.22,37
1868737.91,37
1869225.22,37
1869713.12,37
1870201.74,37
1870690.97,37
1871180.77,37
1871671.15,37
1872162.12,37
1872653.68,37
1873145.86,37
1873638.61,37
1874132.0,37
1874625.98,37
1875120.6,37
1875615.86,37
1876111.74,37
1876608.26,37
1877105.45,37
1877603.21,37
1878101.66,37
1878600.66,37
1879100.24,37
1879601.02,37
1880102.38,37
1880604.35,37
1881106.91,37
1881610.08,38
1882113.87,38
1882618.21,38
1883123.17,38
1883628.75,37
1884134.91,37
1884641.68,37
1885149.07,37
1885657.1,37
1886166.3,37
1886676.05,37
1887186.46,37
1887697.46,37
1888209.11,37
1888721.4,37
1889234.37,37
1889747.9,37
1890262.05,37
1890776.74,37
1891292.03,37
1891807.91,37
1892324.4,37
1892841.52,37
1893359.29,37
1893877.68,37
1894397.23,37
1894917.4,37
1895438.19,37
1895959.55,37
1896481.51,37
1897004.08,38
1897527.2,38
1898051.51,38
1898576.41,37
1899101.92,37
1899628.05,37
1900154.74,37
1900682.1,37
1901210.07,37
1901738.67,37
1902267.94,37
1902797.79,37
1903328.26,37
1903859.37,37
1904391.06,37
1904923.91,38
1905457.33,38
1905991.35,38
1906526.03,38
1907061.32,38
1907597.24,38
1908133.82,38
1908671.03,38
1909208.86,38
1909747.32,38
1910286.42,38
1910826.22,38
1911366.55,38
1911907.45,38
1912448.95,38
1912991.05,39
1913533.75,39
1914077.05,39
1914620.91,39
1915165.43,39
1915710.56,39
1916256.27,39
1916802.59,39
1917349.57,39
1917897.15,39
1918445.27,39
1918993.97,39
1919543.32,39
1920093.23,39
1920643.78,39
1921194.96,39
1921746.74,38
1922299.16,38
1922852.19,38
1923405.82,38
1923960.09,38
1924514.95,38
1925071.03,38
1925627.8,39
1926185.13,39
1926743.07,39
1927301.67,39
1927860.9,38
1928420.7,38
1928981.04,38
1929541.94,38
1930103.43,39
1930665.55,39
1931228.29,39
1931791.63,39
1932357.3,39
1932923.61,38
1933490.51,38
1934058.05,38
1934626.22,38
1935195.06,38
1935764.5,38
1936334.52,38
1936905.17,38
1937476.47,39
1938048.33,39
1938620.78,39
1939193.84,39
1939767.48,39
1940341.73,39
1940916.58,39
1941492.06,39
1942068.21,39
1942644.98,39
1943222.36,39
1943800.37,39
1944379.03,39
1944958.28,39
1945538.12,39
1946118.56,39
1946699.61,40
1947281.23,40
1947863.4,40
1948446.17,40
1949029.55,40
1949613.52,40
1950198.11,40
1950783.23,40
1951368.96,40
1951955.31,40
1952542.28,40
1953129.84,40
1953718.01,40
1954306.76,40
1954896.14,40
1955486.05,40
1956076.58,40
1956667.73,40
1957259.48,40
1957851.88,40
1958444.9,40
1959038.53,40
1959632.78,40
1960227.64,40
1960823.11,39
1961419.17,39
1962015.79,39
1962613.02,39
1963210.9,40
1963809.43,40
1964408.56,40
1965008.25,40
1965609.14,40
1966210.63,40
1966812.73,40
1967415.47,39
1968019.38,39
1968623.84,39
1969228.9,39
1969834.61,39
1970440.9,39
1971047.75,39
1971655.19,39
1972263.2,39
1972871.83,39
1973481.06,39
1974090.93,39
1974701.35,39
1975312.43,39
1975924.16,39
1976536.53,39
1977149.45,39
1977763.0,39
1978377.17,39
1978991.94,39
1979607.32,39
1980223.26,39
1980839.83,39
1981457.0,39
1982074.72,39
1982693.04,39
1983311.99,39
1983931.6,39
1984551.81,39
1985172.65,39
1985794.09,39
1986416.18,39
1987038.88,39
1987662.2,39
1988286.09,39
1988910.63,39
1989535.83,39
1990161.71,39
1990788.29,39
1991415.48,39
1992043.21,39
1992671.56,39
1993300.47,39
1993929.99,40
1994560.1,40
1995190.78,40
1995822.65,40
1996455.09,40
1997088.15,40
1997721.85,40
1998356.16,40
1998991.04,40
1999626.48,40
2000262.54,40
2000899.25,39
2001536.63,39
2002174.67,39
2002813.32,39
2003452.64,39
2004092.55,39
2004733.05,39
2005374.09,39
2006015.77,40
2006658.09,40
2007301.07,40
2007944.7,40
2008588.99,40
2009233.83,40
2009879.27,40
2010525.3,40
2011171.95,40
2011819.15,40
2012466.97,40
2013115.34,40
2013764.33,40
2014413.9,40
2015064.07,40
2015714.82,40
2016366.16,40
2017018.09,40
2017670.59,40
2018323.76,40
2018977.58,40
2019632.08,40
2020287.27,40
2020943.08,40
2021599.51,40
2022256.5,40
2022914.68,40
2023573.5,40
2024233.48,40
2024894.08,40
2025555.32,41
2026217.2,41
2026880.39,41
2027544.27,40
2028208.82,40
2028874.03,40
2029539.9,40
2030206.4,41
2030873.45,41
2031541.07,41
2032209.27,41
2032878.12,41
2033547.58,41
2034217.6,41
2034888.21,41
2035559.4,41
2036231.17,41
2036903.62,41
2037576.63,41
2038250.23,41
2038924.41,41
2039599.18,41
2040274.54,41
2040950.51,41
2041627.8,41
2042305.71,41
2042984.31,41
2043663.48,41
2044343.26,41
2045023.65,41
2045704.64,41
2046386.28,41
2047068.59,41
2047751.48,41
2048435.04,41
2049119.21,41
2049804.0,41
2050489.44,41
2051175.42,41
2051863.17,41
2052551.52,41
2053240.44,41
2053930.54,41
2054621.29,41
2055312.59,41
2056004.46,41
2056696.99,41
2057390.21,41
2058084.09,41
2058778.62,41
2059473.82,41
2060169.66,41
2060866.15,41
2061563.24,41
2062260.96,41
2062959.26,41
2063658.1,41
2064357.56,41
2065057.68,41
2065758.43,42
2066459.81,42
2067161.85,42
2067864.52,42
2068567.84,42
2069271.82,42
2069976.5,42
2070681.75,42
2071387.65,42
2072094.14,42
2072801.21,42
2073508.86,42
2074217.11,42
2074925.97,42
2075635.42,42
2076345.45,42
2077056.07,42
2077767.29,42
2078479.09,42
2079191.53,42
2079904.58,42
2080618.19,42
2081332.37,42
2082047.15,42
2082762.54,42
2083478.5,42
2084195.12,42
2084912.22,42
2085629.94,42
2086348.26,42
2087067.18,42
2087786.66,42
2088506.73,42
2089227.42,42
2089948.71,42
2090670.6,42
2091393.09,42
2092116.12,42
2092839.74,42
2093563.93,42
2094288.77,42
2095014.22,42
2095740.21,42
2096467.36,42
2097195.15,42
2097923.52,42
2098652.5,42
2099382.09,42
2100112.26,42
2100843.02,42
2101574.39,42
2102306.45,42
2103039.2,42
2103772.61,42
2104506.73,42
2105241.41,41
2105976.7,41
2106712.56,41
2107449.04,41
2108186.14,41
2108923.83,41
2109662.12,41
2110400.97,41
2111140.44,41
2111880.52,41
2112621.19,41
2113362.44,41
2114104.24,41
2114846.61,41
2115589.57,41
2116333.17,41
2117077.39,41
2117822.17,41
2118568.1,41
2119314.69,41
2120061.84,41
2120809.62,41
2121558.07,41
2122307.19,41
2123056.9,41
2123807.25,41
2124558.28,41
2125309.95,41
2126062.23,41
2126815.06,41
2127568.53,41
2128322.54,41
2129077.17,41
2129832.36,41
2130588.14,41
2131344.55,41
2132101.52,41
2132859.09,41
2133617.26,41
2134376.05,41
2135135.41,41
2135895.37,41
2136655.92,41
2137417.04,41
2138178.75,41
2138941.07,41
2139705.22,41
2140469.9,41
2141235.17,41
2142001.04,41
2142768.13,41
2143535.85,41
2144304.21,41
2145073.17,41
2145842.76,41
2146613.01,41
2147383.9,41
2148156.06,41
2148928.84,41
2149702.25,41
2150476.28,41
2151251.54,41
2152027.45,41
2152804.0,41
2153581.74,41
2154360.13,41
2155139.2,41
2155918.88,41
2156699.15,41
2157480.02,40
2158261.54,40
2159043.7,40
2159826.41,40
2160609.82,40
2161393.88,40
2162178.49,40
2162963.69,40
2163749.53,40
2164536.02,40
2165323.12,40
2166111.5,40
2166900.46,40
2167690.04,40
2168481.43,40
2169273.48,40
2170066.05,40
2170859.2,40
2171652.92,40
2172447.24,40
2173242.16,40
2174037.71,40
2174833.82,40
2175630.51,40
2176427.81,40
2177225.72,40
2178024.19,40
2178823.29,40
2179622.89,40
2180423.12,40
2181223.98,40
2182025.43,40
2182828.61,40
2183632.38,40
2184436.79,40
2185242.36,40
2186048.5,40
2186855.22,40
2187662.56,40
2188471.77,40
2189282.97,40
2190094.48,40
2190906.56,40
2191719.25,40
2192532.5,40
2193347.55,40
2194163.17,40
2194979.37,40
2195796.17,40
2196613.54,40
2197431.52,40
2198250.11,40
2199069.33,40
2199889.1,40
2200709.47,40
2201530.4,40
2202351.97,40
2203174.14,40
2203996.93,40
2204820.24,40
2205644.13,40
2206468.63,40
2207293.73,40
2208119.4,40
2208945.7,40
2209772.58,40
2210600.04,40
2211428.08,40
2212256.74,40
2213085.97,40
2213915.8,40
2214746.2,40
2215577.83,40
2216410.0,40
2217242.8,40
2218076.19,40
2218910.18,40
2219744.76,40
2220579.91,40
2221415.65,40
2222251.96,40
2223088.88,40
2223926.35,40
2224764.44,40
2225603.15,40
2226442.4,40
2227282.31,40
2228122.8,40
2228963.84,40
2229805.5,40
2230647.71,40
2231490.57,40
2232334.06,40
2233178.09,40
2234023.31,40
2234869.11,40
2235715.52,40
2236562.52,40
2237410.11,40
2238258.28,40
2239107.03,40
2239956.37,40
2240806.3,40
2241656.84,40
2242507.96,40
2243359.69,40
2244212.02,40
2245064.88,40
2245918.34,40
2246772.38,40
2247627.06,39
2248482.36,39
2249338.2,39
2250194.64,39
2251052.27,39
2251910.49,39
2252769.29,39
2253628.74,39
2254488.71,39
2255349.29,39
2256210.44,39
2257072.19,39
2257934.55,39
2258797.52,39
2259661.09,39
2260525.27,39
2261390.0,39
2262255.32,39
2263121.24,39
2263987.74,39
2264854.84,39
2265722.52,39
2266590.81,39
2267460.31,39
2268330.34,39
2269201.56,39
2270073.39,39
2270945.84,39
2271818.86,39
2272693.03,39
2273567.8,39
2274443.17,39
2275320.32,39
2276198.03,39
2277076.36,39
2277955.32,39
2278834.82,39
2279714.92,39
2280595.63,39
2281476.93,39
2282358.79,39
2283241.26,39
2284124.36,39
2285008.02,39
2285892.28,39
2286777.1,39
2287663.1,39
2288549.68,39
2289436.93,39
2290324.75,39
2291213.17,39
2292102.18,39
2292991.77,39
2293881.95,39
2294772.73,39
2295664.07,39
2296556.61,39
2297449.75,39
2298343.48,39
2299237.79,39
2300132.68,39
2301028.16,39
2301924.25,39
2302820.95,39
2303718.25,39
2304616.11,39
2305514.51,39
2306413.52,39
2307313.16,39
2308213.39,39
2309114.79,39
2310016.82,39
2310920.01,39
2311823.73,39
2312728.05,39
2313633.0,39
2314538.53,39
2315444.67,39
2316351.38,39
2317258.71,39
2318166.64,39
2319075.13,39
2319984.24,39
2320894.49,39
2321805.35,39
2322716.82,39
2323628.85,39
2324541.47,39
2325454.68,39
2326369.17,39
2327284.21,39
2328199.76,39
2329115.96,39
2330032.73,39
2330950.12,39
2331868.13,39
2332786.75,39
2333705.88,39
2334625.64,39
2334629.14,0
2334632.91,37
2334637.26,37
2334642.19,37
2334647.76,37
2334653.92,37
2334661.85,37
2334670.36,37
2334679.46,37
2334689.17,37
2334699.46,37
2334710.37,37
2334721.82,37
2334733.89,37
2334746.54,37
2334760.39,37
2334775.45,37
2334791.09,37
2334807.28,37
2334824.05,37
2334828.44,0
2334833.43,33
2334838.99,33
2334845.12,33
2334852.48,33
2334860.41,33
2334868.93,33
2334878.0,33
2334887.67,33
2334897.92,33
2334908.83,33
2334920.32,33
2334932.41,33
2334945.09,33
2334958.43,33
2334972.26,33
2334986.69,33
2335001.7,33
2335017.26,33
2335033.44,33
2335050.23,33
2335067.62,33
2335085.59,33
2335104.15,33
2335123.28,33
2335143.06,33
2335163.4,33
2335184.32,33
2335205.89,33
2335227.99,33
2335250.64,33
2335273.89,33
2335297.79,33
2335322.25,33
2335347.36,33
2335373.63,33
2335400.52,33
2335428.0,33
2335456.08,33
2335484.78,33
2335514.1,33
2335543.98,33
2335574.45,33
2335605.54,33
2335637.21,33
2335669.51,33
2335702.4,33
2335735.95,33
2335770.09,33
2335804.81,33
2335840.15,33
2335876.15,33
2335912.72,33
2335949.87,33
2335987.59,33
2336025.89,33
2336064.79,33
2336104.29,33
2336144.4,33
2336185.73,33
2336227.61,33
2336270.06,33
2336313.12,33
2336356.73,33
2336400.97,33
2336445.77,33
2336491.18,33
2336537.19,33
2336583.77,33
2336630.95,33
2336678.74,33
2336727.15,33
2336776.14,33
2336825.69,33
2336875.89,33
2336926.78,33
2336978.31,33
2337030.43,33
2337083.17,33
2337136.49,33
2337190.42,33
2337244.91,33
2337299.99,33
2337355.71,33
2337412.0,33
2337468.9,33
2337526.46,33
2337584.55,33
2337643.27,33
2337702.57,33
2337762.48,33
2337822.99,33
2337884.06,33
2337945.75,33
2338008.05,33
2338070.91,33
2338134.37,33
2338198.38,33
2338263.06,33
2338328.31,33
2338394.12,33
2338460.48,33
2338527.44,33
2338595.01,33
2338663.18,33
2338731.96,33
2338801.34,33
2338871.34,33
2338941.94,33
2339013.07,33
2339084.88,33
2339157.43,33
2339230.61,33
2339304.42,33
2339378.94,33
2339454.02,33
2339529.67,33
2339605.91,33
2339682.76,33
2339760.2,33
2339838.22,33
2339916.85,33
2339996.06,33
2340075.85,33
2340156.25,33
2340237.3,33
2340318.94,33
2340401.18,33
2340483.97,33
2340567.36,33
2340651.39,33
2340736.02,33
2340821.26,33
2340907.12,33
2340993.61,33
2341080.66,33
2341168.29,33
2341256.47,33
2341345.3,33
2341434.77,33
2341524.83,33
2341615.46,33
2341706.69,33
2341798.51,33
2341890.93,33
2341983.95,33
2342077.57,33
2342171.74,33
2342266.51,33
2342361.84,33
2342457.79,33
2342554.37,33
2342651.48,33
2342749.23,33
2342847.56,33
2342946.5,33
2343046.78,33
2343147.76,33
2343249.4,33
2343351.69,33
2343454.57,33
2343558.13,33
2343662.23,33
2343766.92,33
2343872.27,33
2343978.29,33
2344084.93,33
2344192.16,33
2344299.93,33
2344408.34,33
2344517.37,33
2344626.97,33
2344737.16,33
2344847.93,33
2344959.28,33
2345071.21,33
2345183.75,33
2345296.9,34
2345410.6,34
2345524.88,34
2345639.77,34
2345755.34,34
2345871.59,34
2345988.5,34
2346106.06,34
2346224.27,34
2346343.68,34
2346463.69,34
2346584.31,34
2346705.49,34
2346827.25,34
2346949.65,34
2347073.2,34
2347197.35,34
2347322.07,34
2347447.48,34
2347573.52,34
2347700.13,34
2347827.33,34
2347955.16,34
2348083.59,34
2348212.6,34
2348342.21,34
2348472.38,34
2348603.18,34
2348734.54,34
2348866.49,34
2348999.02,34
2349132.17,34
2349265.89,34
2349400.2,34
2349535.1,34
2349670.61,34
2349806.77,34
2349943.53,34
2350080.92,34
2350218.92,34
2350357.53,34
2350496.73,34
2350637.21,34
2350778.3,34
2350919.99,34
2351062.25,34
2351205.07,34
2351348.5,34
2351492.51,34
2351637.18,34
2351782.45,34
2351928.33,34
2352074.78,34
2352221.88,34
2352370.19,34
2352519.1,34
2352668.65,34
2352818.81,34
2352970.09,34
2353122.02,34
2353274.6,34
2353428.35,34
2353583.63,34
2353739.23,34
2353895.41,34
2354052.2,34
2354209.6,34
2354367.64,34
2354526.28,34
2354685.55,34
2354845.41,34
2355005.85,34
2355166.88,34
2355328.55,34
2355490.79,34
2355653.66,34
2355817.13,34
2355981.22,34
2356145.9,34
2356311.21,34
2356477.13,34
2356643.68,34
2356810.79,34
2356978.52,34
2357146.87,34
2357315.8,34
2357485.32,34
2357655.43,34
2357826.18,34
2357997.52,34
2358169.48,34
2358342.02,34
2358515.18,34
2358689.02,34
2358863.43,34
2359038.43,34
2359214.07,34
2359390.35,34
2359567.81,34
2359745.86,34
2359924.58,34
2360103.89,34
2360283.8,34
2360464.27,34
2360645.39,34
2360827.14,34
2361009.48,34
2361192.44,34
2361376.05,34
